LossTrain,LossVal,Accuracy
1.3694446086883545,0.09783663613721728,0.9628
0.9827466011047363,0.07462643023580312,0.9689
0.7373886704444885,0.06490031314082444,0.9801
0.723517656326294,0.05811361804138869,0.9783
0.6443010568618774,0.054087792593054476,0.9827
0.6087368726730347,0.0503352699521929,0.9811
0.582184374332428,0.05084648732095957,0.9807
0.6995934247970581,0.05277701449114829,0.9841
0.5620383024215698,0.05128132829675451,0.9855
0.5602420568466187,0.047139874170534314,0.9861
0.5430107116699219,,
0.7003779411315918,,
0.7235816717147827,,
0.5948158502578735,,
0.6223635077476501,,
0.6375568509101868,,
0.5843768119812012,,
0.6757338047027588,,
0.5775671601295471,,
0.6683703064918518,,
0.5385968089103699,,
0.6081579923629761,,
0.5312578678131104,,
0.5913878679275513,,
0.6550846695899963,,
0.5497153401374817,,
0.5604043006896973,,
0.6066080331802368,,
0.5954803228378296,,
0.5233938097953796,,
0.5330157279968262,,
0.5294082760810852,,
0.5410494804382324,,
0.623319685459137,,
0.5606371164321899,,
0.5658746957778931,,
0.5815344452857971,,
0.5344721674919128,,
0.5269703269004822,,
0.4746825098991394,,
0.500789999961853,,
0.46225833892822266,,
0.540420413017273,,
0.5110331773757935,,
0.44002410769462585,,
0.4660990834236145,,
0.5026885867118835,,
0.531227707862854,,
0.48377686738967896,,
0.5042044520378113,,
0.526694655418396,,
0.5539184808731079,,
0.4647817313671112,,
0.4937737286090851,,
0.4766983091831207,,
0.38292011618614197,,
0.5112362504005432,,
0.4255227744579315,,
0.42917969822883606,,
0.46333813667297363,,
0.44808146357536316,,
0.4910472631454468,,
0.4712180197238922,,
0.5156922340393066,,
0.4194791316986084,,
0.5224926471710205,,
0.4144653081893921,,
0.4363667368888855,,
0.46759718656539917,,
0.38282454013824463,,
0.3775562345981598,,
0.49834269285202026,,
0.3997231721878052,,
0.47014743089675903,,
0.43509554862976074,,
0.4630529284477234,,
0.3872065842151642,,
0.45336517691612244,,
0.46949493885040283,,
0.4575282633304596,,
0.5358625650405884,,
0.45534786581993103,,
0.4197414517402649,,
0.33131489157676697,,
0.4368717670440674,,
0.4471696615219116,,
0.40639811754226685,,
0.33996185660362244,,
0.3741006553173065,,
0.31885188817977905,,
0.4414246380329132,,
0.48851874470710754,,
0.39093926548957825,,
0.45593857765197754,,
0.4054659307003021,,
0.4354381263256073,,
0.4305911660194397,,
0.4416118264198303,,
0.4247266352176666,,
0.4546111226081848,,
0.4083516001701355,,
0.3558228015899658,,
0.3187815546989441,,
0.3813236355781555,,
0.4617093801498413,,
0.3874772787094116,,
0.3267623484134674,,
0.3352191150188446,,
0.3543016016483307,,
0.31419041752815247,,
0.4339180290699005,,
0.3382238745689392,,
0.3577747344970703,,
0.3615679442882538,,
0.3842388093471527,,
0.46233829855918884,,
0.3563726544380188,,
0.26598015427589417,,
0.41694095730781555,,
0.41293713450431824,,
0.3385106921195984,,
0.32439345121383667,,
0.5547321438789368,,
0.3246366083621979,,
0.33245477080345154,,
0.3490908443927765,,
0.34564292430877686,,
0.2993967533111572,,
0.3906251788139343,,
0.3565947413444519,,
0.45679786801338196,,
0.2869521379470825,,
0.356395959854126,,
0.3630964756011963,,
0.34548449516296387,,
0.25131821632385254,,
0.32136404514312744,,
0.386222243309021,,
0.4589804410934448,,
0.2977736294269562,,
0.3826574385166168,,
0.4015495181083679,,
0.3715157210826874,,
0.38420554995536804,,
0.34922873973846436,,
0.3558390438556671,,
0.3606038987636566,,
0.2964435815811157,,
0.3734897971153259,,
0.36613160371780396,,
0.3491862118244171,,
0.4047691226005554,,
0.36283639073371887,,
